"specificationID","specificationSelector","classID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleUID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleStatus","ruleSelector"
"NDR-3.0","NDR-3_0","NDR","section_9.2.1","Section 9.2.1. Element declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.1","9-42","No element disallowed substitutions ","","rule_9-42","NDR-3.0-rule_9-42","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-42","[""REF""]","Constraint","schematron","An element xs:element MUST NOT have an attribute {}block.",,"NDR-3_0-rule_9-42"
"NDR-3.0","NDR-3_0","NDR","section_9.2.1","Section 9.2.1. Element declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.1","9-43","No element disallowed derivation","","rule_9-43","NDR-3.0-rule_9-43","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-43","[""REF""]","Constraint","schematron","An element xs:element MUST NOT have an attribute {}final.",,"NDR-3_0-rule_9-43"
"NDR-3.0","NDR-3_0","NDR","section_9.2.1.1","Section 9.2.1.1. No element value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.1.1","9-44","No element default value","","rule_9-44","NDR-3.0-rule_9-44","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-44","[""REF"",""EXT""]","Constraint","schematron","An element xs:element MUST NOT have an attribute {}default.",,"NDR-3_0-rule_9-44"
"NDR-3.0","NDR-3_0","NDR","section_9.2.1.1","Section 9.2.1.1. No element value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.1.1","9-45","No element fixed value","","rule_9-45","NDR-3.0-rule_9-45","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-45","[""REF"",""EXT""]","Constraint","schematron","An element xs:element MUST NOT have an attribute {}fixed.",,"NDR-3_0-rule_9-45"
"NDR-3.0","NDR-3_0","NDR","section_9.2.1","Section 9.2.1. Element declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.1","9-46","Element declaration is nillable","","rule_9-46","NDR-3.0-rule_9-46","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-46","[""REF""]","Constraint","schematron","An element declaration MUST have the {nillable} property with a value of true.",,"NDR-3_0-rule_9-46"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3","Section 9.2.3. Attribute declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3","9-47","Attribute declaration is top-level","","rule_9-47","NDR-3.0-rule_9-47","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-47","[""REF"",""EXT""]","Constraint","schematron","An attribute declaration MUST be top-level.",,"NDR-3_0-rule_9-47"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3","Section 9.2.3. Attribute declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3","9-48","Attribute declaration has data definition","","rule_9-48","NDR-3.0-rule_9-48","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-48","[""REF"",""EXT""]","Constraint","schematron","An attribute declaration MUST have a data definition.",,"NDR-3_0-rule_9-48"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3","Section 9.2.3. Attribute declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3","9-49","Attribute declaration has type","","rule_9-49","NDR-3.0-rule_9-49","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-49","[""REF"",""EXT""]","Constraint","schematron","A top-level attribute declaration MUST have a type.",,"NDR-3_0-rule_9-49"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-50","No attribute type of xs:ID","","rule_9-50","NDR-3.0-rule_9-50","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-50","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:ID.",,"NDR-3_0-rule_9-50"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-51","No attribute type of xs:IDREF","","rule_9-51","NDR-3.0-rule_9-51","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-51","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:IDREF.",,"NDR-3_0-rule_9-51"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-52","No attribute type of xs:IDREFS","","rule_9-52","NDR-3.0-rule_9-52","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-52","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:IDREFS.",,"NDR-3_0-rule_9-52"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-53","No attribute type of xs:ENTITY","","rule_9-53","NDR-3.0-rule_9-53","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-53","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:ENTITY.",,"NDR-3_0-rule_9-53"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-54","No attribute type of xs:ENTITIES","","rule_9-54","NDR-3.0-rule_9-54","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-54","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:ENTITIES.",,"NDR-3_0-rule_9-54"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-55","No attribute type of xs:anySimpleType","","rule_9-55","NDR-3.0-rule_9-55","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-55","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:anySimpleType.",,"NDR-3_0-rule_9-55"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.2","Section 9.2.3.2. No attribute value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.2","9-56","No attribute default values","","rule_9-56","NDR-3.0-rule_9-56","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-56","[""REF"",""EXT""]","Constraint","schematron","An element xs:attribute MUST NOT have an attribute {}default.",,"NDR-3_0-rule_9-56"
"NDR-3.0","NDR-3_0","NDR","section_9.2.3.2","Section 9.2.3.2. No attribute value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.2","9-57","No attribute fixed values","","rule_9-57","NDR-3.0-rule_9-57","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-57","[""REF"",""EXT""]","Constraint","schematron","An element xs:attribute MUST NOT have an attribute {}fixed.",,"NDR-3_0-rule_9-57"
"NDR-3.0","NDR-3_0","NDR","section_9.2.4","Section 9.2.4. Notation declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.4","9-58","No use of element xs:notation","","rule_9-58","NDR-3.0-rule_9-58","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-58","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:notation.",,"NDR-3_0-rule_9-58"
"NDR-3.0","NDR-3_0","NDR","section_9.3.1","Section 9.3.1. Model group","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1","9-59","Model group does not affect meaning","","rule_9-59","NDR-3.0-rule_9-59","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-59","[""EXT""]","Interpretation","text","The use of model groups xs:all, xs:sequence, and xs:choice MUST NOT define the semantics of an instance. The meaning of an element occurrance within an element occurrence MUST be identical, regardless of the model group used to define a schema component.",,"NDR-3_0-rule_9-59"
"NDR-3.0","NDR-3_0","NDR","section_9.3.1","Section 9.3.1. Model group","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1","9-60","No xs:all","","rule_9-60","NDR-3.0-rule_9-60","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-60","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:all",,"NDR-3_0-rule_9-60"
"NDR-3.0","NDR-3_0","NDR","section_9.3.1.1","Section 9.3.1.1. Sequence","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.1","9-61","xs:sequence must be child of xs:extension","","rule_9-61","NDR-3.0-rule_9-61","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-61","[""REF""]","Constraint","schematron","An element xs:sequence MUST be a child of element xs:extension.",,"NDR-3_0-rule_9-61"
"NDR-3.0","NDR-3_0","NDR","section_9.3.1.1","Section 9.3.1.1. Sequence","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.1","9-62","xs:sequence must be child of xs:extension or xs:restriction","","rule_9-62","NDR-3.0-rule_9-62","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-62","[""EXT""]","Constraint","schematron","An element xs:sequence MUST be a child of element xs:extension or xs:restriction.",,"NDR-3_0-rule_9-62"
"NDR-3.0","NDR-3_0","NDR","section_9.3.1.2","Section 9.3.1.2. Choice","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.2","9-63","No xs:choice","","rule_9-63","NDR-3.0-rule_9-63","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-63","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:choice",,"NDR-3_0-rule_9-63"
"NDR-3.0","NDR-3_0","NDR","section_9.3.1.2","Section 9.3.1.2. Choice","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.2","9-64","xs:choice must be child of xs:sequence","","rule_9-64","NDR-3.0-rule_9-64","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-64","[""EXT""]","Constraint","schematron","An element xs:choice MUST be a child of element xs:sequence.",,"NDR-3_0-rule_9-64"
"NDR-3.0","NDR-3_0","NDR","section_9.3.2.1","Section 9.3.2.1. Sequence cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.1","9-65","Sequence has minimum cardinality 1","","rule_9-65","NDR-3.0-rule_9-65","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-65","[""REF"",""EXT""]","Constraint","schematron","An element xs:sequence MUST either not have the attribute {}minOccurs, or that attribute MUST have a value of 1.",,"NDR-3_0-rule_9-65"
"NDR-3.0","NDR-3_0","NDR","section_9.3.2.1","Section 9.3.2.1. Sequence cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.1","9-66","Sequence has maximum cardinality 1","","rule_9-66","NDR-3.0-rule_9-66","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-66","[""REF"",""EXT""]","Constraint","schematron","An element xs:sequence MUST either not have the attribute {}maxOccurs, or that attribute MUST have a value of 1.",,"NDR-3_0-rule_9-66"
"NDR-3.0","NDR-3_0","NDR","section_9.3.2.2","Section 9.3.2.2. Choice cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.2","9-67","Choice has minimum cardinality 1","","rule_9-67","NDR-3.0-rule_9-67","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-67","[""EXT""]","Constraint","schematron","An element xs:choice MUST either not have the attribute {}minOccurs, or that attribute MUST have a value of 1.",,"NDR-3_0-rule_9-67"
"NDR-3.0","NDR-3_0","NDR","section_9.3.2.2","Section 9.3.2.2. Choice cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.2","9-68","Choice has maximum cardinality 1","","rule_9-68","NDR-3.0-rule_9-68","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-68","[""EXT""]","Constraint","schematron","An element xs:choice MUST either not have the attribute {}maxOccurs, or that attribute MUST have a value of 1.",,"NDR-3_0-rule_9-68"
"NDR-3.0","NDR-3_0","NDR","section_9.3.4","Section 9.3.4. Wildcard","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.4","9-69","No use of xs:any","","rule_9-69","NDR-3.0-rule_9-69","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-69","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:any.",,"NDR-3_0-rule_9-69"
"NDR-3.0","NDR-3_0","NDR","section_9.3.4","Section 9.3.4. Wildcard","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.4","9-70","No use of xs:anyAttribute","","rule_9-70","NDR-3.0-rule_9-70","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-70","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:anyAttribute.",,"NDR-3_0-rule_9-70"
"NDR-3.0","NDR-3_0","NDR","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.4","9-71","No use of xs:unique","","rule_9-71","NDR-3.0-rule_9-71","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-71","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:unique.",,"NDR-3_0-rule_9-71"
"NDR-3.0","NDR-3_0","NDR","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.4","9-72","No use of xs:key","","rule_9-72","NDR-3.0-rule_9-72","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-72","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:key.",,"NDR-3_0-rule_9-72"
"NDR-3.0","NDR-3_0","NDR","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.4","9-73","No use of xs:keyref","","rule_9-73","NDR-3.0-rule_9-73","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-73","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:keyref.",,"NDR-3_0-rule_9-73"
"NDR-3.0","NDR-3_0","NDR","section_9.5.1","Section 9.5.1. Model group definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.5.1","9-74","No use of xs:group","","rule_9-74","NDR-3.0-rule_9-74","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-74","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:group.",,"NDR-3_0-rule_9-74"
