"specificationID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleCurrent"
"NDR-3.0","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-52","No attribute type of xs:IDREFS","","rule_9-52","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-52","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:IDREFS.",false
"NDR-3.0","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-53","No attribute type of xs:ENTITY","","rule_9-53","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-53","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:ENTITY.",false
"NDR-3.0","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-54","No attribute type of xs:ENTITIES","","rule_9-54","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-54","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:ENTITIES.",false
"NDR-3.0","section_9.2.3.1","Section 9.2.3.1. Prohibited attribute types","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.1","9-55","No attribute type of xs:anySimpleType","","rule_9-55","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-55","[""REF"",""EXT""]","Constraint","schematron","A schema component MUST NOT have an attribute {}type with a value of xs:anySimpleType.",false
"NDR-3.0","section_9.2.3.2","Section 9.2.3.2. No attribute value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.2","9-56","No attribute default values","","rule_9-56","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-56","[""REF"",""EXT""]","Constraint","schematron","An element xs:attribute MUST NOT have an attribute {}default.",false
"NDR-3.0","section_9.2.3.2","Section 9.2.3.2. No attribute value constraints","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.3.2","9-57","No attribute fixed values","","rule_9-57","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-57","[""REF"",""EXT""]","Constraint","schematron","An element xs:attribute MUST NOT have an attribute {}fixed.",false
"NDR-3.0","section_9.2.4","Section 9.2.4. Notation declaration","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.2.4","9-58","No use of element xs:notation","","rule_9-58","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-58","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:notation.",false
"NDR-3.0","section_9.3.1","Section 9.3.1. Model group","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1","9-59","Model group does not affect meaning","","rule_9-59","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-59","[""EXT""]","Interpretation","text","The use of model groups xs:all, xs:sequence, and xs:choice MUST NOT define the semantics of an instance. The meaning of an element occurrance within an element occurrence MUST be identical, regardless of the model group used to define a schema component.",false
"NDR-3.0","section_9.3.1","Section 9.3.1. Model group","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1","9-60","No xs:all","","rule_9-60","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-60","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:all",false
"NDR-3.0","section_9.3.1.1","Section 9.3.1.1. Sequence","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.1","9-61","xs:sequence must be child of xs:extension","","rule_9-61","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-61","[""REF""]","Constraint","schematron","An element xs:sequence MUST be a child of element xs:extension.",false
"NDR-3.0","section_9.3.1.1","Section 9.3.1.1. Sequence","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.1","9-62","xs:sequence must be child of xs:extension or xs:restriction","","rule_9-62","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-62","[""EXT""]","Constraint","schematron","An element xs:sequence MUST be a child of element xs:extension or xs:restriction.",false
"NDR-3.0","section_9.3.1.2","Section 9.3.1.2. Choice","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.2","9-63","No xs:choice","","rule_9-63","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-63","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:choice",false
"NDR-3.0","section_9.3.1.2","Section 9.3.1.2. Choice","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.1.2","9-64","xs:choice must be child of xs:sequence","","rule_9-64","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-64","[""EXT""]","Constraint","schematron","An element xs:choice MUST be a child of element xs:sequence.",false
"NDR-3.0","section_9.3.2.1","Section 9.3.2.1. Sequence cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.1","9-65","Sequence has minimum cardinality 1","","rule_9-65","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-65","[""REF"",""EXT""]","Constraint","schematron","An element xs:sequence MUST either not have the attribute {}minOccurs, or that attribute MUST have a value of 1.",false
"NDR-3.0","section_9.3.2.1","Section 9.3.2.1. Sequence cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.1","9-66","Sequence has maximum cardinality 1","","rule_9-66","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-66","[""REF"",""EXT""]","Constraint","schematron","An element xs:sequence MUST either not have the attribute {}maxOccurs, or that attribute MUST have a value of 1.",false
"NDR-3.0","section_9.3.2.2","Section 9.3.2.2. Choice cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.2","9-67","Choice has minimum cardinality 1","","rule_9-67","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-67","[""EXT""]","Constraint","schematron","An element xs:choice MUST either not have the attribute {}minOccurs, or that attribute MUST have a value of 1.",false
"NDR-3.0","section_9.3.2.2","Section 9.3.2.2. Choice cardinality","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.2.2","9-68","Choice has maximum cardinality 1","","rule_9-68","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-68","[""EXT""]","Constraint","schematron","An element xs:choice MUST either not have the attribute {}maxOccurs, or that attribute MUST have a value of 1.",false
"NDR-3.0","section_9.3.4","Section 9.3.4. Wildcard","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.4","9-69","No use of xs:any","","rule_9-69","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-69","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:any.",false
"NDR-3.0","section_9.3.4","Section 9.3.4. Wildcard","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.3.4","9-70","No use of xs:anyAttribute","","rule_9-70","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-70","[""REF""]","Constraint","schematron","The schema MUST NOT contain the element xs:anyAttribute.",false
"NDR-3.0","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.4","9-71","No use of xs:unique","","rule_9-71","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-71","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:unique.",false
"NDR-3.0","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.4","9-72","No use of xs:key","","rule_9-72","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-72","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:key.",false
"NDR-3.0","section_9.4","Section 9.4. Identity-constraint definition components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.4","9-73","No use of xs:keyref","","rule_9-73","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-73","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:keyref.",false
"NDR-3.0","section_9.5.1","Section 9.5.1. Model group definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.5.1","9-74","No use of xs:group","","rule_9-74","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-74","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain the element xs:group.",false
"NDR-3.0","section_9.5.2","Section 9.5.2. Attribute group definition","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.5.2","9-75","No definition of attribute groups","","rule_9-75","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-75","[""REF"",""EXT""]","Constraint","schematron","The schema MUST NOT contain an attribute group definition schema component.",false
"NDR-3.0","section_9.6","Section 9.6. Annotation components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.6","9-76","Comment is not recommended","","rule_9-76","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-76","[""REF"",""EXT""]","Constraint","schematron","An XML Comment is not an XML Schema annotation component; an XML comment SHOULD NOT appear in the schema.",false
"NDR-3.0","section_9.6","Section 9.6. Annotation components","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.6","9-77","Documentation element has no element children","","rule_9-77","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-77","[""REF"",""EXT""]","Constraint","schematron","A child of element xs:documentation MUST be text or an XML comment.",false
"NDR-3.0","section_9.6.1","Section 9.6.1. Application information annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.6.1","9-78","xs:appinfo children are comments, elements, or whitespace","","rule_9-78","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-78","[""REF"",""EXT""]","Constraint","schematron","A child of element xs:appinfo MUST be an element, a comment, or whitespace text.",false
"NDR-3.0","section_9.6.1","Section 9.6.1. Application information annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.6.1","9-79","Appinfo child elements have namespaces","","rule_9-79","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-79","[""REF"",""EXT""]","Constraint","schematron","An element that is a child of xs:appinfo MUST have a namespace name.",false
"NDR-3.0","section_9.6.1","Section 9.6.1. Application information annotation","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.6.1","9-80","Appinfo descendants are not XML Schema elements","","rule_9-80","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-80","[""REF"",""EXT""]","Constraint","schematron","An element with a namespace name of xs: MUST NOT have an ancestor element xs:appinfo.",false
"NDR-3.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.7","9-81","Schema has data definition","rule-schema-has-dd","rule_9-81","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-81","[""REF"",""EXT""]","Constraint","schematron","An element xs:schema MUST have a data definition.",false
"NDR-3.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.7","9-82","Schema document defines target namespace","","rule_9-82","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-82","[""REF"",""EXT""]","Constraint","schematron","The schema MUST define a target namespace.",false
"NDR-3.0","section_9.7","Section 9.7. Schema as a whole","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#section_9.7","9-83","Target namespace is absolute URI","","rule_9-83","https://reference.niem.gov/niem/specification/naming-and-design-rules/3.0/niem-ndr-3.0.html#rule_9-83","[""REF"",""EXT""]","Constraint","schematron","The value of the attribute targetNamespace MUST match the production <absolute-URI> as defined by RFC 3986.",false
